PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ABBREVIATION,PTS,REB,AST,STL,BLK,TOV,FG3_PCT,MIN,GP,AGE,PLUS_MINUS
1626157,Karl-Anthony Towns,Karl-Anthony,MIN,1349,515,189,43,41,177,0.416,2025.565,62,28.0,321
202695,Kawhi Leonard,Kawhi,LAC,1613,416,244,111,59,119,0.417,2330.04,68,32.0,392
1631099,Keegan Murray,Keegan,SAC,1172,420,129,79,59,64,0.358,2588.5666666666666,77,23.0,138
1628966,Keita Bates-Diop,Keita,BKN,197,110,38,25,22,15,0.304,664.59,53,28.0,-55
1629640,Keldon Johnson,Keldon,SAS,1084,377,195,51,20,100,0.346,2038.3616666666667,69,24.0,-347
203482,Kelly Olynyk,Kelly,TOR,762,411,347,74,30,152,0.387,1758.73,78,33.0,-262
1626162,Kelly Oubre Jr.,Kelly,PHI,1049,341,101,77,47,87,0.311,2055.32,68,28.0,-25
1631112,Kendall Brown,Kendall,IND,21,5,5,0,0,2,0.0,62.50833333333333,15,21.0,-24
1631254,Kenneth Lofton Jr.,Kenneth,UTA,96,38,33,6,5,14,0.292,198.30166666666668,21,21.0,-11
1629026,Kenrich Williams,Kenrich,OKC,325,209,93,38,9,32,0.397,1029.0066666666667,69,29.0,152
203484,Kentavious Caldwell-Pope,Kentavious,DEN,766,183,183,98,42,75,0.406,2401.7566666666667,76,31.0,572
1631165,Keon Ellis,Keon,SAC,310,124,85,51,29,37,0.417,978.485,57,24.0,93
1630553,Keon Johnson,Keon,BKN,31,7,3,3,1,5,0.4,61.401666666666664,5,22.0,-25
1630556,Kessler Edwards,Kessler,SAC,93,42,15,10,4,4,0.385,274.7416666666667,54,23.0,-45
201142,Kevin Durant,Kevin,PHX,2032,495,378,69,91,244,0.413,2790.6366666666668,75,35.0,291
1628989,Kevin Huerter,Kevin,SAC,655,224,166,45,23,53,0.361,1562.2266666666667,64,25.0,75
1628995,Kevin Knox II,Kevin,DET,223,75,23,13,7,22,0.33,560.2333333333333,31,24.0,-85
201567,Kevin Love,Kevin,MIA,485,338,115,18,10,48,0.344,924.2633333333333,55,35.0,109
1630284,Kevon Harris,Kevon,ORL,4,2,1,0,0,1,0.0,6.05,2,26.0,0
1626172,Kevon Looney,Kevon,GSW,334,419,133,28,29,50,0.0,1194.4283333333333,74,28.0,38
1641749,Keyontae Johnson,Keyontae,OKC,11,10,4,1,0,4,0.333,66.2,9,24.0,-7
1641718,Keyonte George,Keyonte,UTA,974,211,332,36,7,188,0.334,2022.5766666666666,75,20.0,-374
203114,Khris Middleton,Khris,MIL,828,257,292,51,15,127,0.381,1487.27,55,32.0,125
1630165,Killian Hayes,Killian,DET,289,119,205,36,20,51,0.297,1007.6583333333333,42,22.0,-244
1630184,Kira Lewis Jr.,Kira,UTA,89,26,37,9,2,14,0.121,264.2366666666667,28,23.0,-67
202691,Klay Thompson,Klay,GSW,1375,254,176,50,35,117,0.387,2284.1683333333335,77,34.0,7
1641738,Kobe Brown,Kobe,LAC,89,62,25,12,6,9,0.292,393.99833333333333,44,24.0,-92
1641723,Kobe Bufkin,Kobe,ATL,81,33,27,7,5,10,0.225,196.00333333333333,17,20.0,-35
1628424,Kobi Simmons,Kobi,TOR,20,7,12,6,2,1,0.25,67.43333333333334,4,26.0,-31
1627739,Kris Dunn,Kris,UTA,357,189,254,68,28,79,0.369,1249.1766666666667,66,30.0,14
1631200,Kris Murray,Kris,POR,376,224,80,53,21,55,0.268,1348.2716666666668,62,23.0,-164
204001,Kristaps Porzingis,Kristaps,BOS,1145,409,115,42,111,89,0.375,1689.9483333333333,57,28.0,417
203937,Kyle Anderson,Kyle,MIN,506,273,331,71,47,91,0.229,1781.8816666666667,79,30.0,167
1628398,Kyle Kuzma,Kyle,WAS,1553,464,296,37,49,192,0.336,2281.141666666667,70,28.0,-562
200768,Kyle Lowry,Kyle,PHI,487,194,253,59,21,85,0.392,1689.7666666666667,60,38.0,2
202681,Kyrie Irving,Kyrie,DAL,1487,290,299,74,28,106,0.411,2029.6083333333333,58,32.0,277
1630163,LaMelo Ball,LaMelo,CHA,526,113,176,40,4,83,0.355,711.35,22,22.0,-139
1630205,Lamar Stevens,Lamar,MEM,272,127,28,23,22,24,0.304,559.0133333333333,38,26.0,9
1629013,Landry Shamet,Landry,WAS,327,62,54,25,10,30,0.338,726.4966666666667,46,27.0,-149
1626204,Larry Nance Jr.,Larry,NOP,350,307,113,61,19,49,0.415,1216.1383333333333,61,31.0,71
1628374,Lauri Markkanen,Lauri,UTA,1278,449,110,50,26,77,0.399,1819.7466666666667,55,27.0,21
2544,LeBron James,LeBron,LAL,1822,518,589,89,38,245,0.41,2503.6833333333334,71,39.0,218
1641778,Leaky Black,Leaky,CHA,69,48,24,8,11,6,0.45,284.08166666666665,26,24.0,-27
1631159,Leonard Miller,Leonard,MIN,29,20,8,2,1,1,0.4,52.4,17,20.0,8
1631311,Lester Quinones,Lester,GSW,164,72,36,6,2,17,0.364,394.455,37,23.0,17
1629623,Lindell Wigginton,Lindell,MIL,6,0,0,0,0,1,0.0,7.63,3,26.0,-10
1630322,Lindy Waters III,Lindy,OKC,137,40,24,5,7,7,0.435,280.2083333333333,38,26.0,-35
1629022,Lonnie Walker IV,Lonnie,BKN,565,127,74,32,20,51,0.384,1011.14,58,25.0,5
1629652,Luguentz Dort,Luguentz,OKC,860,284,113,71,47,74,0.394,2245.971666666667,79,25.0,347
1629029,Luka Doncic,Luka,DAL,2370,647,686,99,38,282,0.382,2624.04,70,25.0,319
1630568,Luka Garza,Luka,MIN,99,31,4,4,1,6,0.281,121.84,25,25.0,7
1629677,Luka Samanic,Luka,UTA,177,102,19,5,7,28,0.203,404.37666666666667,43,24.0,-51
1628379,Luke Kennard,Luke,MEM,429,113,136,20,2,54,0.45,999.0466666666666,39,27.0,-187
1628436,Luke Kornet,Luke,BOS,334,261,67,23,61,21,1.0,983.31,63,28.0,218
1630201,Malachi Flynn,Malachi,DET,380,114,130,38,8,63,0.331,876.9216666666666,69,26.0,-179
1631103,Malaki Branham,Malaki,SAS,690,148,156,27,8,91,0.347,1594.3266666666666,75,21.0,-373
1627763,Malcolm Brogdon,Malcolm,POR,613,148,214,27,8,60,0.412,1120.8166666666666,39,31.0,-81
1630608,Malcolm Cazalon,Malcolm,DET,0,0,0,0,0,0,0.0,2.5833333333333335,1,22.0,5
1627736,Malik Beasley,Malik,MIL,889,290,108,59,9,54,0.413,2337.3716666666664,79,27.0,291
1628370,Malik Monk,Malik,SAC,1110,212,370,45,39,150,0.35,1872.3066666666666,72,26.0,10
1642013,Malik Williams,Malik,TOR,19,38,2,3,4,3,0.2,106.50833333333334,7,25.0,-56
1629603,Mamadi Diakite,Mamadi,NYK,12,4,2,1,1,1,0.0,24.435,6,27.0,3
1641970,Maozinha Pereira,Maozinha,MEM,48,37,2,6,4,5,0.385,121.63333333333334,7,23.0,9
1630699,MarJon Beauchamp,MarJon,MIL,211,99,31,13,7,27,0.4,607.6883333333334,48,23.0,-12
202694,Marcus Morris Sr.,Marcus,CLE,316,134,36,15,13,30,0.403,816.9766666666667,49,34.0,-60
1631204,Marcus Sasser,Marcus,DET,586,125,236,44,12,90,0.375,1351.11,71,23.0,-250
203935,Marcus Smart,Marcus,MEM,289,53,86,41,5,62,0.313,604.845,20,30.0,-20
1631109,Mark Williams,Mark,CHA,242,184,22,16,20,17,0.0,508.39166666666665,19,22.0,-21
1628365,Markelle Fultz,Markelle,ORL,335,138,120,42,15,50,0.222,909.9383333333334,43,26.0,13
202693,Markieff Morris,Markieff,DAL,66,39,16,5,3,12,0.357,216.38833333333332,26,34.0,-57
1641806,Markquis Nowell,Markquis,TOR,2,2,2,1,0,0,0.0,3.5166666666666666,1,24.0,4
1629716,Marques Bolden,Marques,CHA,37,34,4,3,7,3,0.0,121.28,11,26.0,-16
1628963,Marvin Bagley III,Marvin,WAS,583,312,55,20,33,59,0.391,1053.3516666666667,50,25.0,-137
1630222,Mason Jones,Mason,SAC,7,5,5,1,0,2,0.286,27.683333333333334,5,25.0,-7
203486,Mason Plumlee,Mason,LAC,244,234,55,14,17,36,0.0,673.9266666666666,46,34.0,11
1629680,Matisse Thybulle,Matisse,POR,354,136,90,113,49,40,0.346,1487.3833333333334,65,27.0,-232
1630562,Matt Hurt,Matt,MEM,32,16,4,3,3,2,0.25,113.23833333333333,8,24.0,-12
1630346,Matt Ryan,Matt,NOP,152,40,18,6,1,19,0.451,390.385,28,27.0,13
1631108,Max Christie,Max,LAL,284,142,60,20,17,35,0.356,944.3183333333334,67,21.0,-17
1629622,Max Strus,Max,CLE,853,338,283,64,29,112,0.351,2239.175,70,28.0,254
1628467,Maxi Kleber,Maxi,DAL,191,143,68,17,30,28,0.348,871.4116666666666,43,32.0,124
1641721,Maxwell Lewis,Maxwell,LAL,11,4,6,2,1,10,0.111,102.825,34,21.0,-73
1630695,Micah Potter,Micah,UTA,53,43,6,4,6,5,0.429,186.06,16,26.0,-28
1629008,Michael Porter Jr.,Michael,DEN,1356,565,122,42,53,92,0.397,2564.605,81,25.0,472
1628969,Mikal Bridges,Mikal,BKN,1606,372,299,81,30,164,0.372,2854.24,82,27.0,-185
201144,Mike Conley,Mike,MIN,869,218,449,88,17,102,0.442,2193.4583333333335,76,36.0,274
203488,Mike Muscala,Mike,OKC,157,125,37,9,13,22,0.292,600.18,53,32.0,-90
1628970,Miles Bridges,Miles,CHA,1449,505,231,65,33,138,0.349,2581.116666666667,69,26.0,-633
1630540,Miles McBride,Miles,NYK,562,100,114,50,7,30,0.41,1327.74,68,23.0,-16
1629011,Mitchell Robinson,Mitchell,NYK,173,263,18,37,35,25,0.0,768.11,31,26.0,13
1628964,Mo Bamba,Mo,PHI,253,238,41,22,60,39,0.391,740.3516666666667,57,26.0,-47
1628420,Monte Morris,Monte,MIN,164,57,69,19,9,7,0.386,476.04333333333335,33,28.0,86
1629021,Moritz Wagner,Moritz,ORL,868,347,96,39,21,97,0.33,1414.7366666666667,80,27.0,93
1629650,Moses Brown,Moses,POR,75,86,7,5,7,11,0.0,199.97833333333332,22,24.0,-59
1630541,Moses Moody,Moses,GSW,533,196,57,42,24,44,0.36,1155.885,66,21.0,99
1631338,Mouhamadou Gueye,Mouhamadou,TOR,26,23,5,3,18,12,0.0,119.94166666666666,11,25.0,-80
1631243,Mouhamed Gueye,Mouhamed,ATL,24,22,4,5,4,1,0.333,72.8,6,21.0,-41
1631217,Moussa Diabate,Moussa,LAC,29,24,4,5,1,2,0.0,64.23833333333333,11,22.0,-2
1626167,Myles Turner,Myles,IND,1313,533,100,39,144,109,0.358,2076.4366666666665,77,28.0,220
1630230,Naji Marshall,Naji,NOP,466,240,128,49,12,65,0.387,1257.1233333333332,66,26.0,205
1629642,Nassir Little,Nassir,PHX,152,75,21,10,10,14,0.3,458.28333333333336,45,24.0,-88
1630207,Nate Hinton,Nate,HOU,33,22,10,3,2,3,0.5,74.55166666666666,15,24.0,13
1631466,Nate Williams,Nate,HOU,63,23,7,4,1,4,0.4,129.385,22,25.0,23
1641877,Nathan Mensah,Nathan,CHA,33,65,9,6,14,14,0.0,306.64166666666665,25,26.0,-133
1629675,Naz Reid,Naz,MIN,1090,423,106,63,73,111,0.414,1963.8283333333334,81,24.0,248
1629674,Neemias Queta,Neemias,BOS,154,122,20,13,21,13,0.0,333.21666666666664,28,24.0,135
1629651,Nic Claxton,Nic,BKN,841,706,147,46,146,93,0.2,2115.6633333333334,71,25.0,-278
1630208,Nick Richards,Nick,CHA,652,539,54,26,74,73,0.0,1758.7366666666667,67,26.0,-429
1641733,Nick Smith Jr.,Nick,CHA,302,72,59,10,7,39,0.432,728.71,51,20.0,-194
1629638,Nickeil Alexander-Walker,Nickeil,MIN,655,167,204,64,42,76,0.391,1920.9183333333333,82,25.0,312
201587,Nicolas Batum,Nicolas,PHI,320,248,128,48,38,40,0.395,1529.5866666666666,60,35.0,177
203999,Nikola Jokic,Nikola,DEN,2085,976,708,108,68,237,0.359,2736.5333333333333,79,29.0,682
1631107,Nikola Jovic,Nikola,MIA,352,192,90,25,14,42,0.399,896.2366666666667,46,20.0,149
202696,Nikola Vucevic,Nikola,CHI,1370,801,254,50,60,120,0.294,2609.5016666666666,76,33.0,-180
1641730,Noah Clowney,Noah,BKN,133,81,18,8,16,15,0.364,369.85833333333335,23,19.0,-54
1626181,Norman Powell,Norman,LAC,1056,195,82,43,22,66,0.435,1990.3783333333333,76,31.0,212
1628384,OG Anunoby,OG,NYK,733,208,107,68,36,81,0.382,1702.035,50,26.0,390
1630167,Obi Toppin,Obi,IND,843,320,128,47,43,69,0.403,1730.6016666666667,82,26.0,141
1630534,Ochai Agbaji,Ochai,TOR,455,216,83,47,44,64,0.294,1641.6116666666667,78,24.0,-250
1630846,Olivier Sarr,Olivier,OKC,34,36,2,0,7,3,0.333,98.20166666666667,15,25.0,1
1641765,Olivier-Maxence Prosper,Olivier-Maxence,DAL,121,79,22,7,4,8,0.289,336.21166666666664,40,21.0,-86
1630209,Omer Yurtseven,Omer,UTA,222,208,29,8,18,37,0.208,545.1016666666667,48,25.0,-133
1641931,Onuralp Bitim,Onuralp,CHI,80,32,13,3,2,10,0.273,267.9916666666667,23,25.0,-45
1630168,Onyeka Okongwu,Onyeka,ATL,561,376,74,26,60,45,0.333,1404.7366666666667,55,23.0,-34
1631115,Orlando Robinson,Orlando,MIA,99,84,34,7,8,18,0.533,303.69,36,23.0,12
1631131,Oscar Tshiebwe,Oscar,IND,26,16,2,2,1,0,0.0,41.916666666666664,8,24.0,14
1629052,Oshae Brissett,Oshae,BOS,201,160,44,19,8,20,0.273,630.165,55,25.0,114
203490,Otto Porter Jr.,Otto,TOR,39,29,8,5,5,2,0.348,174.07333333333332,15,30.0,22
1631172,Ousmane Dieng,Ousmane,OKC,133,51,37,8,5,19,0.3,364.9533333333333,33,21.0,1
200782,P.J. Tucker,P.J.,LAC,52,85,16,16,7,8,0.371,486.31333333333333,31,39.0,-24
1629023,P.J. Washington,P.J.,DAL,939,411,141,72,59,96,0.32,2220.6783333333333,73,25.0,-133
1631094,Paolo Banchero,Paolo,ORL,1804,554,431,71,47,247,0.339,2798.701666666667,80,21.0,1
1627783,Pascal Siakam,Pascal,IND,1737,565,342,63,25,141,0.346,2657.8883333333333,80,30.0,113
1626192,Pat Connaughton,Pat,MIL,428,239,161,40,19,49,0.345,1676.28,76,31.0,-14
1630311,Pat Spencer,Pat,GSW,4,4,5,0,0,1,0.0,25.65,6,27.0,-6
1631116,Patrick Baldwin Jr.,Patrick,WAS,168,123,29,18,15,19,0.32,493.5083333333333,38,21.0,-23
201976,Patrick Beverley,Patrick,MIL,451,239,212,43,31,65,0.337,1462.5116666666668,73,35.0,-61
1630172,Patrick Williams,Patrick,CHI,429,166,66,40,33,57,0.399,1174.085,43,22.0,-14
201988,Patty Mills,Patty,MIA,127,35,34,20,1,16,0.276,415.315,32,35.0,6
202331,Paul George,Paul,LAC,1671,388,262,113,37,153,0.413,2501.766666666667,74,34.0,461
1630194,Paul Reed,Paul,PHI,600,488,109,67,84,67,0.368,1589.5016666666668,82,24.0,96
1630202,Payton Pritchard,Payton,BOS,787,265,281,39,6,61,0.385,1825.7333333333333,82,26.0,449
1631250,Pete Nance,Pete,CLE,3,3,0,1,0,1,1.0,27.35,8,24.0,-23
1631212,Peyton Watson,Peyton,DEN,532,258,86,42,88,58,0.296,1487.8366666666666,80,21.0,-69
1630173,Precious Achiuwa,Precious,NYK,565,487,97,46,68,83,0.268,1623.7533333333333,74,24.0,-47
1629656,Quentin Grimes,Quentin,DET,359,100,66,35,7,28,0.338,1024.9433333333334,51,24.0,-39
1631245,Quenton Jackson,Quenton,IND,2,4,2,1,0,0,0.0,10.533333333333333,3,25.0,0
1630181,R.J. Hampton,R.J.,MIA,10,6,8,0,0,3,0.125,76.02166666666666,8,23.0,21
1629628,RJ Barrett,RJ,TOR,1170,315,193,31,22,126,0.36,1838.1333333333334,58,23.0,-153
1630564,RaiQuan Gray,RaiQuan,SAS,23,7,6,1,1,1,0.429,39.03333333333333,3,24.0,14
1641712,Rayan Rupert,Rayan,POR,155,92,62,12,3,31,0.359,633.225,39,19.0,-124
203493,Reggie Bullock Jr.,Reggie,HOU,96,73,15,12,5,10,0.403,417.47333333333336,44,33.0,-53
202704,Reggie Jackson,Reggie,DEN,833,155,308,44,12,106,0.359,1816.82,82,34.0,79
1626158,Richaun Holmes,Richaun,WAS,199,182,25,11,19,24,0.333,554.11,40,30.0,-90
1641741,Ricky Council IV,Ricky,PHI,173,46,16,8,1,5,0.375,288.64,32,22.0,12
203496,Robert Covington,Robert,PHI,127,97,24,39,18,11,0.339,488.415,29,33.0,104
1629057,Robert Williams III,Robert,POR,41,38,5,7,7,7,0.0,118.75,6,26.0,-30
201577,Robin Lopez,Robin,MIL,18,5,4,1,3,2,0.25,64.73,16,36.0,-23
1631199,Ron Harper Jr.,Ron,TOR,0,0,1,0,0,0,0.0,3.65,1,24.0,-9
1626220,Royce O'Neale,Royce,PHX,608,377,219,59,44,73,0.37,1954.2416666666666,79,30.0,117
203497,Rudy Gobert,Rudy,MIN,1061,982,102,52,162,118,0.0,2593.1133333333332,76,31.0,411
1629060,Rui Hachimura,Rui,LAL,923,294,81,41,25,46,0.422,1825.4933333333333,68,26.0,123
201566,Russell Westbrook,Russell,LAC,754,343,306,74,23,144,0.273,1528.8166666666666,68,35.0,104
1627853,Ryan Arcidiacono,Ryan,NYK,0,8,4,2,0,2,0.0,45.155,20,30.0,2
1631157,Ryan Rollins,Ryan,MIL,44,13,14,10,3,8,0.75,77.85,13,21.0,62
1630240,Saben Lee,Saben,PHX,71,31,30,7,3,8,0.125,184.97166666666666,24,24.0,15
1630180,Saddiq Bey,Saddiq,ATL,863,411,92,51,11,54,0.316,2061.6583333333333,63,25.0,-19
1630573,Sam Hauser,Sam,BOS,712,276,82,40,25,32,0.424,1740.585,79,26.0,492
1630241,Sam Merrill,Sam,CLE,485,120,108,19,4,19,0.404,1068.9183333333333,61,28.0,28
1630572,Sandro Mamukelashvili,Sandro,SAS,190,147,49,7,12,19,0.297,450.9583333333333,46,25.0,45
1630583,Santi Aldama,Santi,MEM,654,352,138,43,54,69,0.349,1618.0566666666666,61,23.0,-275
1628426,Sasha Vezenkov,Sasha,SAC,225,96,19,20,7,12,0.375,511.0733333333333,42,28.0,2
1630703,Scoot Henderson,Scoot,POR,868,194,336,48,13,212,0.325,1765.3933333333334,62,20.0,-495
1630567,Scottie Barnes,Scottie,TOR,1191,494,363,75,88,165,0.341,2094.2483333333334,60,22.0,-144
1630590,Scotty Pippen Jr.,Scotty,MEM,271,67,98,36,10,56,0.417,526.8283333333334,21,23.0,-72
203552,Seth Curry,Seth,CHA,226,68,44,22,6,21,0.352,615.4133333333333,44,33.0,60
1641754,Seth Lundy,Seth,ATL,14,7,0,0,0,1,0.231,51.983333333333334,9,24.0,-13
1631101,Shaedon Sharpe,Shaedon,POR,510,160,94,28,12,72,0.333,1059.0183333333334,32,21.0,-246
1628983,Shai Gilgeous-Alexander,Shai,OKC,2254,415,465,150,67,162,0.353,2552.6866666666665,75,25.0,613
1629003,Shake Milton,Shake,NYK,216,75,60,19,6,31,0.281,581.16,48,27.0,-46
1627885,Shaquille Harrison,Shaquille,MEM,2,2,0,0,1,0,0.0,5.966666666666667,3,30.0,-11
1631321,Sidy Cissoko,Sidy,SAS,45,22,10,7,3,3,0.083,140.91833333333332,12,20.0,25
1631323,Simone Fontecchio,Simone,DET,692,246,101,44,23,68,0.401,1643.8933333333334,66,28.0,-27
1630219,Skylar Mays,Skylar,LAL,155,43,85,21,4,20,0.296,433.27166666666665,38,26.0,-103
203915,Spencer Dinwiddie,Spencer,LAL,795,205,356,51,22,91,0.337,2152.4083333333333,76,31.0,67
1630649,Stanley Umude,Stanley,DET,127,51,11,8,7,14,0.453,307.12166666666667,24,25.0,-75
201939,Stephen Curry,Stephen,GSW,1956,330,379,54,28,210,0.408,2421.5383333333334,74,36.0,189
1629004,Svi Mykhailiuk,Svi,BOS,162,51,35,11,1,12,0.389,413.16333333333336,41,26.0,149
204456,T.J. McConnell,T.J.,IND,727,191,390,72,8,108,0.409,1290.9766666666667,71,32.0,95
203933,T.J. Warren,T.J.,MIN,41,22,9,4,1,4,0.154,124.67333333333333,11,30.0,51
201959,Taj Gibson,Taj,DET,34,37,11,3,7,5,0.2,204.50333333333333,20,38.0,-29
1629659,Talen Horton-Tucker,Talen,UTA,516,121,177,45,19,65,0.33,1008.6983333333334,51,23.0,-107
1631106,Tari Eason,Tari,HOU,215,153,27,31,19,20,0.36,480.105,22,23.0,88
1627752,Taurean Prince,Taurean,LAL,697,230,119,58,35,73,0.396,2107.6216666666664,78,30.0,-118
1641707,Taylor Hendricks,Taylor,UTA,292,185,32,28,30,27,0.379,856.4316666666666,40,20.0,-150
1631386,Taze Moore,Taze,POR,18,8,5,2,0,3,0.143,40.333333333333336,4,25.0,-22
1629611,Terance Mann,Terance,LAC,658,254,119,43,15,48,0.348,1872.8916666666667,75,27.0,52
1631173,Terquavion Smith,Terquavion,PHI,52,4,12,8,0,7,0.371,84.49666666666667,16,21.0,-7
1626179,Terry Rozier,Terry,MIA,1205,247,342,63,21,106,0.363,2040.3816666666667,61,30.0,-292
1630678,Terry Taylor,Terry,CHI,46,37,10,5,2,7,0.222,187.63,31,24.0,16
201152,Thaddeus Young,Thaddeus,PHX,137,103,57,23,5,15,0.143,439.50166666666667,33,35.0,-40
203648,Thanasis Antetokounmpo,Thanasis,MIL,32,13,17,7,4,14,0.0,155.43166666666667,34,31.0,-40
1630177,Theo Maledon,Theo,PHX,59,24,28,7,0,18,0.167,213.19666666666666,17,22.0,-65
1628418,Thomas Bryant,Thomas,MIA,217,141,23,10,16,21,0.182,441.365,38,26.0,11
203501,Tim Hardaway Jr.,Tim,DAL,1139,254,139,42,6,69,0.353,2120.3283333333334,79,32.0,13
1641851,Timmy Allen,Timmy,MEM,13,17,5,4,0,2,0.0,125.45166666666667,5,24.0,-65
202699,Tobias Harris,Tobias,PHI,1204,453,217,70,46,93,0.353,2367.78,70,31.0,224
1628470,Torrey Craig,Torrey,CHI,303,217,58,30,21,32,0.392,1048.6016666666667,53,33.0,-181
1641787,Tosan Evbuomwan,Tosan,DET,101,60,16,6,5,9,0.375,366.5783333333333,17,23.0,-128
1641739,Toumani Camara,Toumani,POR,527,343,87,66,33,84,0.337,1739.32,70,24.0,-189
1629027,Trae Young,Trae,ATL,1389,149,583,72,11,235,0.373,1941.7133333333334,54,25.0,-116
1631218,Trayce Jackson-Davis,Trayce,GSW,540,341,82,29,76,49,0.0,1130.4516666666666,68,24.0,32
1630200,Tre Jones,Tre,SAS,771,289,478,78,9,116,0.335,2138.18,77,24.0,-22
1630544,Tre Mann,Tre,CHA,382,149,165,51,3,65,0.373,987.0983333333334,41,23.0,-127
1630570,Trendon Watford,Trendon,BKN,432,194,81,23,19,63,0.397,856.52,63,23.0,-73
1630235,Trent Forrest,Trent,ATL,83,51,92,11,3,20,0.2,413.76166666666666,38,25.0,-94
1630243,Trevelin Queen,Trevelin,ORL,40,20,18,7,5,7,0.176,164.72666666666666,14,27.0,-9
1641998,Trey Jemison,Trey,MEM,171,134,27,12,28,34,0.0,573.985,25,24.0,-110
1626168,Trey Lyles,Trey,SAC,419,257,72,17,19,38,0.384,1158.2183333333332,58,28.0,179
1630530,Trey Murphy III,Trey,NOP,842,280,124,51,28,34,0.38,1690.265,57,23.0,265
202684,Tristan Thompson,Tristan,CLE,161,174,51,12,14,29,0.0,548.9166666666666,49,33.0,-13
1641774,Tristan Vukcevic,Tristan,WAS,85,36,13,5,7,10,0.278,153.41166666666666,10,21.0,32
1628972,Troy Brown Jr.,Troy,DET,247,144,60,24,3,30,0.333,826.5116666666667,59,24.0,-127
1629660,Ty Jerome,Ty,CLE,4,1,3,0,0,1,0.0,14.816666666666666,2,26.0,-14
1631102,TyTy Washington Jr.,TyTy,MIL,14,5,5,3,0,2,0.333,55.92166666666667,11,22.0,-13
1629639,Tyler Herro,Tyler,MIA,875,222,188,30,3,93,0.396,1407.105,42,24.0,31
1630169,Tyrese Haliburton,Tyrese,IND,1389,271,752,83,48,159,0.364,2223.5383333333334,69,24.0,294
1630178,Tyrese Maxey,Tyrese,PHI,1816,258,433,69,33,116,0.373,2625.806666666667,70,23.0,303
1626145,Tyus Jones,Tyus,WAS,790,179,485,71,18,66,0.414,1932.6666666666667,66,28.0,-497
1628962,Udoka Azubuike,Udoka,PHX,35,32,3,1,6,4,0.0,112.82833333333333,16,24.0,-48
1630586,Usman Garuba,Usman,GSW,3,7,1,1,3,2,0.0,17.783333333333335,6,22.0,-11
203995,Vasilije Micic,Vasilije,CHA,422,88,262,31,7,99,0.279,1175.73,60,30.0,-74
1641705,Victor Wembanyama,Victor,SAS,1522,755,274,88,254,260,0.325,2106.235,71,20.0,-143
1631246,Vince Williams Jr.,Vince,MEM,521,290,175,47,34,92,0.378,1436.53,52,23.0,-91
1630249,Vit Krejci,Vit,ATL,135,52,50,13,6,20,0.412,541.32,22,23.0,1
1631117,Walker Kessler,Walker,UTA,518,481,60,30,154,66,0.211,1493.1066666666666,64,22.0,-149
1628976,Wendell Carter Jr.,Wendell,ORL,603,381,95,35,28,68,0.374,1406.3033333333333,55,25.0,51
1631111,Wendell Moore Jr.,Wendell,MIN,18,12,6,5,1,4,0.0,75.13166666666666,25,22.0,-6
1629117,Wenyen Gabriel,Wenyen,MEM,17,25,3,2,2,8,0.167,81.01666666666667,5,27.0,-16
202083,Wesley Matthews,Wesley,ATL,110,53,23,16,11,8,0.348,412.87,36,37.0,-69
1629875,Xavier Moon,Xavier,LAC,33,18,21,3,3,5,0.118,119.25,14,29.0,-37
1630214,Xavier Tillman,Xavier,BOS,284,211,77,51,44,34,0.247,974.555,54,25.0,-60
1629139,Yuta Watanabe,Yuta,MEM,117,54,15,12,7,19,0.294,464.37333333333333,34,29.0,-66
1628380,Zach Collins,Zach,SAS,776,370,194,34,52,132,0.32,1525.7283333333332,69,26.0,-393
203897,Zach LaVine,Zach,CHI,487,129,98,21,8,52,0.349,871.8616666666667,25,29.0,-92
1630285,Zavier Simpson,Zavier,MEM,42,20,25,7,3,10,0.294,161.38333333333333,7,27.0,-29
1630192,Zeke Nnaji,Zeke,DEN,186,125,32,15,38,27,0.261,576.12,58,23.0,-168
1630533,Ziaire Williams,Ziaire,MEM,420,180,75,36,9,66,0.307,1037.6816666666666,51,22.0,-247
1629627,Zion Williamson,Zion,NOP,1601,406,352,76,47,193,0.333,2206.923333333333,70,23.0,143
